D,L,NC,W,dob,fname,height,lname,name,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight,year_counts,15_rec,16_rec,17_rec,18_rec,reach_height_ratio,reach_weight_ratio,weight_class,age,age_z,reach_z,height_z,sapm_z,slpm_z,str_acc_z,sub_avg_z,td_acc_z,td_avg_z,td_def_z,win_perc,total_fights,brawl_score,strike_diff,strike_ratio
1,3,0,8,1991-03-12,Rodrigo,67.0,de Lima,Rodrigo de Lima,75.0,5.5,1.29,Orthodox,0.33,,1.3,0.36,2.66,0.0,155,"[1, 0, 0, 0]",1,0,0,0,1.1194029850746268,0.4838709677419355,155,27.295890410958904,-1.2688929923416783,1.6301535896364983,-1.8374519542256635,1.5180480662643865,-1.2392913941168988,-0.9284927039316869,1.2460767118096432,0.018952176018966725,0.786602043764122,-1.994696486099505,0.7083333333333334,12,6.79,-4.21,0.23454545454545456
0,3,0,6,1986-08-12,Pearl,64.0,Gonzalez,Pearl Gonzalez,68.0,4.07,2.23,Orthodox,0.37,,0.5,0.11,1.04,0.0,115,"[0, 0, 2, 0]",0,0,2,0,1.0625,0.591304347826087,115,31.87945205479452,0.3063347384995379,1.6275490550677898,-0.03880164252985273,0.07017220122229226,-0.9805366193247871,-0.5765233321259425,-0.16012416415507758,-0.9531889349697246,-0.24148990362561942,-1.6327970791869029,0.6666666666666666,9,6.300000000000001,-1.8400000000000003,0.5479115479115478
0,3,0,8,1984-12-22,Michel,70.0,Quinones,Michel Quinones,73.0,5.98,2.91,Orthodox,0.29,,0.0,0.0,0.0,0.36,155,"[0, 0, 2, 0]",0,0,2,0,1.042857142857143,0.47096774193548385,155,33.51780821917808,0.459704109617889,0.6928989590446715,0.05325947693407655,1.8570493327132511,-0.20157634907561806,-1.3663309781682287,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,-0.6910659782360735,0.7272727272727273,11,8.89,-3.0700000000000003,0.4866220735785953
1,0,0,11,1990-01-24,Oskar,72.0,Piechota,Oskar Piechota,76.0,1.48,4.32,Southpaw,0.63,,2.7,0.33,0.89,0.0,185,"[0, 0, 1, 2]",0,0,1,2,1.0555555555555556,0.41081081081081083,185,28.424657534246574,-1.0939718242059298,0.4387733685355443,-0.40295538530841574,-1.1623690897875514,0.9186559124621133,1.618435202706117,2.672171166849725,-0.19977820518868802,-0.5922979771209113,-2.438953826857788,0.9583333333333334,12,5.800000000000001,2.8400000000000003,2.9189189189189193
0,6,0,12,1989-06-24,Bradley,73.0,Scott,Bradley Scott,76.0,4.31,3.52,,0.41,,0.7,0.15,0.32,0.63,170,"[1, 1, 2, 1]",1,1,2,1,1.0410958904109588,0.4470588235294118,170,29.01095890410959,-0.8811311626704088,1.2222377621389686,0.876504708644069,0.8010090258942945,0.027120508444637984,-0.158993967664463,0.28735297826384265,-0.8401507518274847,-0.8553963265479041,0.144574122149902,0.6666666666666666,18,7.83,-0.7899999999999996,0.8167053364269142
0,5,1,14,1985-04-12,Felipe,69.0,Olivieri,Felipe Olivieri,72.0,4.6,6.68,Orthodox,0.58,,0.0,0.0,0.0,0.71,155,"[0, 1, 0, 0]",0,1,0,0,1.0434782608695652,0.4645161290322581,155,33.21369863013699,0.3752152155987307,0.22427164374875816,-0.5769776667858368,0.8824206916727656,2.2133531075945223,1.8079965100466957,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,0.5763525710755957,0.7368421052631579,20,11.28,2.08,1.4521739130434783
0,2,0,5,1988-12-16,Nicco,65.0,Montano,Nicco Montano,65.0,5.28,7.44,Southpaw,0.4,,0.6,0.5,1.8,0.77,125,"[0, 0, 1, 0]",0,0,1,0,1.0,0.52,125,29.53150684931507,-0.23355324966786503,-0.6243779996143857,-0.3531084617680534,1.5117767430360431,3.5293268103898012,0.09105742967674857,-0.1927820603041491,0.5493941360979621,0.05192323146954016,0.9009404054000221,0.7142857142857143,7,12.72,2.16,1.4090909090909092
0,3,0,3,1981-07-14,Emily,63.0,Peters Kagan,Emily Peters Kagan,66.0,5.29,2.6,,0.36,,0.0,0.14,1.86,0.5,115,"[1, 0, 0, 0]",1,0,0,0,1.0476190476190477,0.5739130434782609,115,36.961643835616435,1.4679701852720821,0.6603199023417884,-0.5723242273152918,0.8471614259773702,-0.7466102394507025,-0.6631593519809338,-0.4423943253258874,-0.8456864235069735,0.3510669328006838,0.11844783803773981,0.5,6,7.890000000000001,-2.69,0.4914933837429112
0,6,0,21,1989-05-18,Frank,70.0,Camacho,Frank Camacho,73.0,7.62,6.56,Orthodox,0.45,,0.0,0.55,1.67,0.8,170,"[0, 0, 2, 1]",0,0,2,1,1.042857142857143,0.4294117647058823,170,29.112328767123287,-0.8555673551983332,-0.17872344635051282,-0.8043219679322061,3.3181527135915885,0.7355419288182236,0.24753178495212744,-0.6855542864217495,0.8288873048194384,0.19265468490458046,0.8100473654678016,0.7777777777777778,27,14.18,-1.0600000000000005,0.8608923884514436
0,3,0,19,1991-12-04,Max,71.0,Holloway,Max Holloway,69.0,3.9,6.2,Orthodox,0.43,,0.5,0.8,0.28,0.83,155,"[4, 2, 2, 1]",4,2,2,1,0.971830985915493,0.44516129032258067,155,26.564383561643837,-1.4721230347120895,-1.1816103021389819,0.6834966206539899,0.38804384476817205,1.905881983137847,0.16610298165966608,-0.06534164910133393,1.798759512009052,-0.9062785656622174,1.0108960736967394,0.8636363636363636,22,10.1,2.3000000000000003,1.5897435897435899
0,6,0,15,1988-10-04,Erik,70.0,Koch,Erik Koch,71.0,2.98,2.32,Southpaw,0.4,,1.1,0.5,0.64,0.79,155,"[0, 1, 1, 1]",0,1,1,1,1.0142857142857142,0.45806451612903226,155,29.731506849315068,-0.5922206789810197,-0.2443556715471552,0.05325947693407655,-0.26170858259215113,-0.5795096062202822,-0.16227572401773957,0.918222121581899,0.5852545101976302,-0.6502125911271409,0.8660482394896918,0.7142857142857143,21,5.3,-0.6600000000000001,0.7785234899328859
0,3,1,9,1989-11-08,Allen,75.0,Crowder,Allen Crowder,76.0,2.33,3.58,Orthodox,0.54,,0.9,0.33,1.79,1.0,245,"[0, 0, 1, 0]",0,0,1,0,1.0133333333333334,0.31020408163265306,265,28.635616438356163,-1.0849012125702802,-0.37581415120897343,0.12629867451207857,-0.6054073572224299,0.3341054258020776,0.6974126799315932,0.5146901154136451,-0.1019467908840872,0.3682235324583505,1.290349551722218,0.75,13,5.91,1.25,1.536480686695279
0,3,0,15,1984-04-25,Paul,71.0,Felder,Paul Felder,70.0,2.8,3.49,Orthodox,0.43,,0.4,0.37,0.4,0.6,155,"[3, 3, 3, 1]",3,3,3,1,0.9859154929577465,0.45161290322580644,155,34.178082191780824,0.6431439605964268,-0.7129829868430685,0.6834966206539899,-0.3888340575104754,0.1699512596428652,0.16610298165966608,-0.22926894421520602,0.05940234274601415,-0.8209232408171919,0.178021027006214,0.8333333333333334,18,6.29,0.6900000000000004,1.2464285714285717
0,7,0,12,1987-01-21,Willie,68.0,Gates,Willie Gates,70.0,4.28,1.8,Orthodox,0.38,,0.4,0.0,0.0,0.67,125,"[2, 1, 0, 0]",2,1,0,0,1.0294117647058822,0.56,125,31.435616438356163,0.25967403557954166,1.5442631440844372,1.5256950517902714,0.8148662734887526,-0.9060496220670724,-0.093015653970871,-0.3327165287874696,-1.3804656842760439,-0.9019758743552371,0.5638050626149822,0.631578947368421,19,6.08,-2.4800000000000004,0.4205607476635514
0,14,0,28,1986-05-25,Jeremy,68.0,Stephens,Jeremy Stephens,71.0,2.71,3.08,Orthodox,0.4,,0.4,0.36,1.17,0.64,145,"[2, 2, 2, 3]",2,2,2,3,1.0441176470588236,0.4896551724137931,145,32.0958904109589,0.29335036498410555,0.3128736419028426,-0.47343134570421913,-0.3917161339275724,-0.13727477038972588,-0.19238115202931347,-0.19909519272939774,-0.03865321177584479,-0.31922696862734207,0.22049266393490638,0.6666666666666666,42,5.79,0.3700000000000001,1.1365313653136533
0,3,0,19,1984-09-26,Dileno,65.0,Lopes,Dileno Lopes,65.0,3.33,2.37,,0.36,,1.5,0.31,2.5,1.0,135,"[1, 1, 0, 0]",1,1,0,0,1.0,0.48148148148148145,135,33.75616438356165,0.5679682509707055,-1.2181223563205215,-1.0610458127599296,0.0025759802986739613,-0.5145654680530437,-0.3194146447113863,0.5766257328911268,-0.2219566837483939,0.5970198162585518,1.5695658023695702,0.8636363636363636,22,5.7,-0.96,0.7117117117117118
0,5,0,14,1984-02-22,Edgar,70.0,Garcia,Edgar Garcia,71.0,4.23,3.16,Orthodox,0.29,,0.6,0.57,2.21,0.5,170,"[0, 1, 0, 0]",0,1,0,0,1.0142857142857142,0.4176470588235294,170,34.35068493150685,0.46545966876407285,-1.1126975853435004,-0.8043219679322061,0.740171716221853,-0.05677150186276029,-1.378571225514233,0.14836622616590092,0.9123392076517841,0.6118750894855743,-0.36431718156378584,0.7368421052631579,19,7.390000000000001,-1.0700000000000003,0.7470449172576832
0,4,0,9,1985-12-24,Cyril,72.0,Asker,Cyril Asker,74.0,5.82,3.35,Orthodox,0.39,,0.9,0.62,4.41,1.0,247,"[0, 1, 3, 1]",0,1,3,1,1.0277777777777777,0.29959514170040485,265,32.512328767123286,-0.3334778223633739,-1.0937874550111915,-1.2629867451208185,1.673924624840571,0.16035686932124335,-0.5648150223211981,0.5146901154136451,0.8736839978766281,2.2111530037375973,1.290349551722218,0.6923076923076923,13,9.17,-2.47,0.5756013745704467
0,5,0,11,1993-02-13,Liu,68.0,Pingyuan,Liu Pingyuan,70.0,0.0,0.0,Orthodox,0.0,,0.0,0.0,0.0,0.0,135,"[0, 0, 0, 1]",0,0,0,1,1.0294117647058822,0.5185185185185185,135,25.367123287671234,-1.278440622680435,0.762564401924227,0.635692645530173,-1.9934619845945436,-2.0698135632635335,-3.4531312941771515,-0.5181187286124248,-1.4320722662196543,-1.0302868553778863,-2.0232730566300137,0.6875,16,0.0,0.0,
0,2,1,8,1987-07-03,Adam,75.0,Milstead,Adam Milstead,76.0,4.1,3.9,Orthodox,0.46,,0.0,0.0,0.0,0.64,240,"[0, 1, 1, 1]",0,1,1,1,1.0133333333333334,0.31666666666666665,265,30.98904109589041,-0.6287367657944972,-0.37581415120897343,0.12629867451207857,0.5505862268037909,0.5758425478623685,0.024224572063437793,-0.6657188751489238,-1.2121473436117978,-0.8908771368507532,0.13341727440448656,0.8,11,8.0,-0.19999999999999973,0.951219512195122
0,6,0,14,1987-07-02,Godofredo,67.0,Pepey,Godofredo Pepey,73.0,3.23,2.32,Orthodox,0.38,,1.5,0.07,0.37,0.35,145,"[1, 2, 1, 1]",1,2,1,1,1.0895522388059702,0.503448275862069,145,30.991780821917807,-0.004273852027206975,1.2604338145228833,-0.9951720123986663,-0.06020953233968069,-0.63407870132397,-0.37956281346324233,0.566358169608869,-1.2140110688821117,-0.8709615173251284,-0.9499870368178449,0.7,20,5.55,-0.9100000000000001,0.718266253869969
0,2,0,10,1994-09-07,Larissa,67.0,Pacheco,Larissa Pacheco,69.0,4.14,1.21,Orthodox,0.19,,0.0,0.0,0.0,0.0,135,"[1, 0, 0, 0]",1,0,0,0,1.0298507462686568,0.5111111111111111,135,23.802739726027397,-1.6227578881457523,0.36642705027527733,0.0701131594334722,0.4880987285159429,-1.2757839450337054,-1.7992252847368864,-0.5181187286124248,-1.4320722662196543,-1.0302868553778863,-2.0232730566300137,0.8333333333333334,12,5.35,-2.9299999999999997,0.2922705314009662
0,10,0,15,1980-08-08,Shayna,67.0,Baszler,Shayna Baszler,67.0,6.36,2.49,Orthodox,0.3,,1.3,0.18,0.67,0.44,135,"[1, 0, 0, 0]",1,0,0,0,1.0,0.4962962962962963,135,37.893150684931506,1.4785095309227692,-0.425847653022622,0.0701131594334722,1.8187907051114216,-0.4358187290550442,-0.8417007529556805,0.43065980469065335,-0.7294245086556967,-0.594168667379321,-0.44242395867019674,0.6,25,8.850000000000001,-3.87,0.3915094339622642
0,2,0,12,1988-07-17,Danny,72.0,Henry,Danny Henry,73.0,4.6,6.07,Orthodox,0.53,,2.9,0.33,0.96,1.0,145,"[0, 0, 1, 1]",0,0,1,1,1.0138888888888888,0.503448275862069,145,29.947945205479453,-0.28565059317189684,1.2604338145228833,1.6135313210735693,0.8131828603053415,1.8172564842068395,1.0242996472912231,1.5405715398575721,-0.16024195561442403,-0.46405728766051096,1.6735019476279767,0.8571428571428571,14,10.67,1.4700000000000006,1.3195652173913046
0,6,1,36,1987-01-31,Renan,66.0,Barao,Renan Barao,70.0,3.78,3.76,Orthodox,0.35,,0.5,0.43,1.39,0.93,135,"[1, 2, 1, 1]",1,2,1,1,1.0606060606060606,0.5185185185185185,135,31.40821917808219,0.05119084903764573,0.762564401924227,-0.49546632666322865,0.27231084041937886,0.3975842586737832,-0.40646232941876875,-0.1532039081112409,0.2464751546275779,-0.12550434594802679,1.3180670822395997,0.8571428571428571,43,7.539999999999999,-0.020000000000000018,0.9947089947089947
1,4,0,16,1980-02-05,Leonardo,72.0,Santos,Leonardo Santos,75.0,2.64,2.3,Orthodox,0.4,,0.5,0.25,1.14,0.86,155,"[2, 1, 0, 0]",2,1,0,0,1.0416666666666667,0.4838709677419355,155,38.4,1.8160933811687263,1.6301535896364983,1.3137337643739033,-0.5018344796600966,-0.5923209030726437,-0.16227572401773957,-0.06534164910133393,-0.4259996579785545,-0.294565404272868,1.1195319493520255,0.7857142857142857,21,4.9399999999999995,-0.3400000000000003,0.8712121212121211
0,4,0,19,1989-08-19,Krzysztof,73.0,Jotko,Krzysztof Jotko,77.0,1.89,2.86,Southpaw,0.44,,0.1,0.37,1.12,0.87,185,"[1, 3, 2, 1]",1,3,2,1,1.0547945205479452,0.41621621621621624,185,28.85753424657534,-0.9972346866990506,0.8256917026077959,0.15323655497643532,-0.8425225617252049,-0.1927103507921294,-0.11148807366517542,-0.6736234931665399,-0.042838212335049586,-0.4221858924585087,1.1444548113964776,0.8260869565217391,23,4.75,0.97,1.5132275132275133
0,11,1,23,1979-01-13,Dennis,66.0,Siver,Dennis Siver,70.0,2.67,3.87,Orthodox,0.32,,0.3,0.32,0.87,0.65,145,"[2, 0, 1, 0]",2,0,1,0,1.0606060606060606,0.4827586206896552,145,39.463013698630135,2.279235028863561,-0.16090644440717775,-1.5169126790931133,-0.4172166417420256,0.3791398420287646,-0.9411077977650285,-0.26868186203287653,-0.2007715368939505,-0.5261274243890119,0.2608540329263806,0.6764705882352942,35,6.54,1.2000000000000002,1.449438202247191
2,1,0,7,1989-10-18,Ji,67.0,Yeon Kim,Ji Yeon Kim,72.0,4.97,4.27,Orthodox,0.33,,0.0,0.0,0.0,0.0,125,"[0, 0, 1, 2]",0,0,1,2,1.0746268656716418,0.576,125,28.693150684931506,-0.4507151910861479,2.4117196015639664,0.8994272139374965,1.295734497476383,1.036393602785494,-0.5531983630899194,-0.6125854657541107,-1.3804656842760439,-0.9019758743552371,-1.6950017340447856,0.8,10,9.239999999999998,-0.7000000000000002,0.8591549295774648
0,3,0,8,1989-02-13,James,76.0,Bochnovic,James Bochnovic,81.0,3.64,0.65,Orthodox,0.26,,0.0,0.0,0.0,0.0,205,"[0, 0, 1, 1]",0,0,1,1,1.0657894736842106,0.3951219512195122,205,29.36986301369863,-0.8057132651690267,2.0194133335808226,1.448259665011927,0.14817309024041983,-1.8394525022615018,-2.0773740868138066,-0.48917308368814894,-1.3050969277589637,-0.959000054700302,-1.9347849923246987,0.7272727272727273,11,4.29,-2.99,0.17857142857142858
0,1,0,4,1988-08-17,Hector,71.0,Aldana,Hector Aldana,72.0,0.0,0.0,Orthodox,0.0,,0.0,0.0,0.0,0.0,170,"[0, 0, 0, 1]",0,0,0,1,1.0140845070422535,0.4235294117647059,170,29.863013698630137,-0.6662569971618794,-0.6457105158470067,-0.24404640907344774,-2.4766010327085253,-0.7931569256721454,-4.325882931984511,-0.6855542864217495,-1.4660400230700807,-1.103823232966271,-2.3215914266164317,0.8,5,0.0,0.0,
1,6,0,22,1981-10-16,Frankie,66.0,Edgar,Frankie Edgar,68.0,2.22,3.59,Orthodox,0.4,,0.4,0.33,2.47,0.65,145,"[2, 2, 1, 2]",2,2,1,2,1.0303030303030303,0.4689655172413793,145,36.704109589041096,1.5355437471504298,-1.1084666170272184,-1.5169126790931133,-0.7040973546546241,0.19610681484246403,-0.19238115202931347,-0.19909519272939774,-0.16024195561442403,0.5773416730065611,0.2608540329263806,0.7758620689655172,29,5.8100000000000005,1.3699999999999997,1.6171171171171168
1,14,0,27,1975-09-18,Mike,72.0,Pyle,Mike Pyle,74.0,2.84,2.74,Orthodox,0.45,,1.5,0.35,1.8,0.7,170,"[1, 3, 0, 1]",1,3,0,1,1.0277777777777777,0.43529411764705883,170,42.78630136986301,2.5927829986700606,0.288263623145981,0.3162291497853107,-0.3168765393368295,-0.15464551388805828,0.24753178495212744,1.3992469950473767,-0.0056317235040232805,0.29357811563704206,0.4185925164572722,0.6547619047619048,42,5.58,-0.09999999999999964,0.9647887323943664
0,1,0,17,1988-09-29,Alexander,66.0,Volkanovski,Alexander Volkanovski,71.0,1.62,5.91,Orthodox,0.61,,0.0,0.51,4.46,0.81,145,"[0, 1, 2, 2]",0,1,2,2,1.0757575757575757,0.4896551724137931,145,29.745205479452054,-0.34030119381417323,0.3128736419028426,-1.5169126790931133,-1.0866049718714221,1.712666182957525,1.7730262930269376,-0.47744186994331295,0.5692905074170521,1.9497813628923049,0.9066359367899676,0.9444444444444444,18,7.53,4.29,3.648148148148148
0,5,0,21,1985-04-14,Jussier,65.0,Formiga,Jussier Formiga,67.0,2.19,1.35,Orthodox,0.37,,0.7,0.37,1.84,0.85,125,"[2, 1, 2, 1]",2,1,2,1,1.0307692307692307,0.536,125,33.20821917808219,0.7188367025652566,0.24307845786514345,-0.3531084617680534,-0.641676607865085,-1.2599360395503336,-0.1850521957946808,-0.12281482606248886,0.04763058280072056,0.07312098937675744,1.170648679628054,0.8076923076923077,26,3.54,-0.8399999999999999,0.6164383561643836
0,1,0,6,1990-06-11,Matt,69.0,Frevola,Matt Frevola,71.0,3.78,3.04,Orthodox,0.34,,3.1,0.5,3.15,1.0,155,"[0, 0, 0, 1]",0,0,0,1,1.0289855072463767,0.45806451612903226,155,28.046575342465754,-1.0603348215196078,-0.2443556715471552,-0.5769776667858368,0.3032935281559559,-0.11830291953526845,-0.8190331353725515,4.196768023859342,0.5852545101976302,1.1351362868813093,1.6264993690766933,0.8571428571428571,7,6.82,-0.7399999999999998,0.8042328042328043
0,3,0,5,1982-05-22,Galore,71.0,Bofando,Galore Bofando,72.0,3.63,3.63,Switch,0.45,,0.0,1.0,2.37,0.5,170,"[0, 0, 2, 0]",0,0,2,0,1.0140845070422535,0.4235294117647059,170,36.106849315068494,0.9083353603749011,-0.6457105158470067,-0.24404640907344774,0.28389189367853657,0.05275417826078743,0.24753178495212744,-0.6855542864217495,2.7065551185472265,0.7360885426947579,-0.36431718156378584,0.625,8,7.26,0.0,1.0
0,3,0,8,1991-07-01,William,71.0,Patolino,William Patolino,75.0,3.96,4.92,Orthodox,0.54,,0.0,0.45,1.85,0.78,170,"[1, 0, 0, 0]",1,0,0,0,1.056338028169014,0.4411764705882353,170,26.991780821917807,-1.3903345709655417,0.7552506926424747,-0.24404640907344774,0.5348457960773604,0.35336721519563136,1.1622147283394553,-0.6855542864217495,0.41162779065770755,0.33239481976491186,0.7317563956656958,0.7272727272727273,11,8.879999999999999,0.96,1.2424242424242424
0,2,0,17,1988-10-31,Myles,70.0,Jury,Myles Jury,73.0,1.34,2.66,Orthodox,0.4,,0.3,0.55,2.58,0.5,145,"[2, 0, 2, 1]",2,0,2,1,1.042857142857143,0.503448275862069,145,29.65753424657534,-0.36393388598380594,1.2604338145228833,0.5700499876846751,-1.2651085265725948,-0.41182431116917645,-0.19238115202931347,-0.26868186203287653,0.731408832535158,0.6532051734525067,-0.3445665019457322,0.8947368421052632,19,4.0,1.32,1.9850746268656716
0,6,0,12,1987-09-11,Cody,70.0,Gibson,Cody Gibson,71.0,2.54,2.47,Orthodox,0.31,,0.4,0.38,1.85,0.58,135,"[1, 0, 0, 0]",1,0,0,0,1.0142857142857142,0.5259259259259259,135,30.797260273972604,-0.08327981680957931,1.1587017535731767,1.7668516177235747,-0.4709585519132305,-0.4489431855547108,-0.754653068248298,-0.22618687221147768,0.05129522197092302,0.17392008163307798,0.0605734815897449,0.6666666666666666,18,5.01,-0.06999999999999984,0.9724409448818898
0,6,0,15,1986-01-06,Michelle,63.0,Waterson,Michelle Waterson,62.0,2.85,3.17,Orthodox,0.6,,1.6,0.86,2.69,0.58,115,"[1, 1, 2, 1]",1,1,2,1,0.9841269841269841,0.5391304347826087,115,32.47671232876712,0.4428503866916749,-1.2741384031102143,-0.5723242273152918,-0.706817023532786,-0.3862371677527885,1.4161051245388545,0.46087019042070404,1.734373851599048,0.9508500721102344,0.39864702479368247,0.7142857142857143,21,6.02,0.31999999999999984,1.1122807017543859
0,2,0,8,1984-05-08,Felipe,72.0,Silva,Felipe Silva,77.0,1.8,5.4,Orthodox,0.5,,0.0,1.0,1.0,0.71,155,"[0, 1, 1, 1]",0,1,1,1,1.0694444444444444,0.4967741935483871,155,34.14246575342466,0.633248864900489,2.567408220228325,1.3137337643739033,-1.0950866959456091,1.3934301090433876,0.9323199615736134,-0.8849781246706946,2.60776284655,-0.39414661659206435,0.5763525710755957,0.8,10,7.2,3.6000000000000005,3.0
0,3,0,15,1987-06-25,Rob,68.0,Font,Rob Font,71.0,3.72,5.28,Orthodox,0.43,,1.2,0.29,1.46,0.33,135,"[0, 3, 2, 2]",0,3,2,2,1.0441176470588236,0.5259259259259259,135,31.01095890410959,-0.036245234136558994,1.1587017535731767,0.635692645530173,0.2363461924032851,1.3950429526484436,0.28991914824029036,0.3576768405904165,-0.30002865681105595,-0.07993975914220648,-0.8376362331601509,0.8333333333333334,18,9.0,1.56,1.4193548387096775
1,6,0,24,1984-04-17,Siyar,71.0,Bahadurzada,Siyar Bahadurzada,73.0,2.22,3.49,Orthodox,0.49,,0.5,0.83,1.24,0.68,185,"[0, 1, 1, 1]",0,1,1,1,1.028169014084507,0.3945945945945946,185,34.2,0.19667302303775114,-0.7219816336812106,-0.9591473255932668,-0.5850851123091697,0.28685180389977,0.34375489380095403,-0.15888585316403758,1.7619717054817932,-0.3334317613302988,0.3618713156857761,0.7903225806451613,31,5.710000000000001,1.27,1.572072072072072
1,10,0,23,1983-01-14,Akbarh,70.0,Arreola,Akbarh Arreola,71.0,4.01,2.32,Southpaw,0.45,,0.4,1.0,1.07,0.33,155,"[2, 0, 0, 0]",2,0,0,0,1.0142857142857142,0.45806451612903226,155,35.45753424657534,0.9986062444428014,-0.2443556715471552,0.05325947693407655,0.4657316349960367,-0.5795096062202822,0.38502211877793696,-0.22926894421520602,2.60776284655,-0.3443560104324661,-0.7997018538913594,0.6911764705882353,34,6.33,-1.69,0.5785536159600997
0,8,0,15,1986-02-01,Sam,68.0,Sicilia,Sam Sicilia,67.0,3.55,2.46,Orthodox,0.33,,0.9,0.43,1.45,0.7,145,"[3, 1, 1, 0]",3,1,1,0,0.9852941176470589,0.46206896551724136,145,32.40547945205479,0.3768033092081213,-1.5822467033372387,-0.47343134570421913,0.14379453017594487,-0.5425621877308198,-0.847516967048064,0.14883815378799625,0.24505385718084038,-0.12611987658311677,0.4626608778837512,0.6521739130434783,23,6.01,-1.0899999999999999,0.6929577464788733
1,4,0,17,1987-10-12,Omari,72.0,Akhmedov,Omari Akhmedov,73.0,2.91,3.01,Orthodox,0.33,,0.3,0.51,2.89,0.53,185,"[3, 2, 2, 0]",3,2,2,0,1.0138888888888888,0.3945945945945946,185,30.71232876712329,-0.5827344202929915,-0.7219816336812106,-0.40295538530841574,-0.04680680898473298,-0.07852888538929634,-1.1130226020906604,-0.41625467316528875,0.5064517626526853,0.8869375416825888,-0.25595775987530434,0.7954545454545454,22,5.92,0.09999999999999964,1.0343642611683848
0,5,0,14,1982-04-10,Magnus,77.0,Cedenblad,Magnus Cedenblad,79.0,3.02,2.38,Orthodox,0.51,,1.0,0.64,2.87,0.66,185,"[0, 2, 0, 0]",0,2,0,0,1.025974025974026,0.42702702702702705,185,36.221917808219175,0.6485211716458312,1.5995283707522991,2.3780043161158395,0.03900567415394525,-0.5580910400811954,0.5258520807874061,0.4845361968390902,1.0165067394270104,0.8721451864945537,0.27949410561096527,0.7368421052631579,19,5.4,-0.6400000000000001,0.7880794701986754
